-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69
0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675
0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
0.945,0.945,0.945,0.945,0.945,0.945,0.945,0.945,0.945,0.945,0.945
0.945,0.945,0.945,0.945,0.945,0.945,0.945,0.945,0.945,0.945,0.945
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735
0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22
-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37
-0.515,-0.515,-0.515,-0.515,-0.515,-0.515,-0.515,-0.515,-0.515,-0.515,-0.515
-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65
-0.765,-0.765,-0.765,-0.765,-0.765,-0.765,-0.765,-0.765,-0.765,-0.765,-0.765
-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875
-0.965,-0.965,-0.965,-0.965,-0.965,-0.965,-0.965,-0.965,-0.965,-0.965,-0.965
-1.04,-1.04,-1.04,-1.04,-1.04,-1.04,-1.04,-1.04,-1.04,-1.04,-1.04
-1.085,-1.085,-1.085,-1.085,-1.085,-1.085,-1.085,-1.085,-1.085,-1.085,-1.085
-1.075,-1.075,-1.075,-1.075,-1.075,-1.075,-1.075,-1.075,-1.075,-1.075,-1.075
-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02
-0.915,-0.915,-0.915,-0.915,-0.915,-0.915,-0.915,-0.915,-0.915,-0.915,-0.915
-0.9345,-0.9365,-0.9407,-0.9496,-0.9646,-0.9846,-1.0029,-1.0144,-1.0355,-1.068,-1.0833
-0.881,-0.8831,-0.8873,-0.8963,-0.9109,-0.9313,-0.9506,-0.9618,-0.9842,-1.0193,-1.0371
-0.8276,-0.8297,-0.834,-0.8432,-0.8572,-0.878,-0.8984,-0.9093,-0.9352,-0.9718,-0.9927
-0.7744,-0.7765,-0.7809,-0.7902,-0.8034,-0.8246,-0.8462,-0.8589,-0.8882,-0.9295,-0.9492
-0.7216,-0.7238,-0.7283,-0.7373,-0.7497,-0.7715,-0.7948,-0.8097,-0.8429,-0.8903,-0.9151
-0.6687,-0.6709,-0.6755,-0.6839,-0.6956,-0.7179,-0.7446,-0.7613,-0.7981,-0.8563,-0.8859
-0.6161,-0.6184,-0.6232,-0.6305,-0.6414,-0.6643,-0.6949,-0.7162,-0.7595,-0.8327,-0.8665
-0.5838,-0.5663,-0.5708,-0.577,-0.587,-0.612,-0.6474,-0.6716,-0.7269,-0.8233,-0.8668
-0.5121,-0.5147,-0.5178,-0.5232,-0.5322,-0.5591,-0.6032,-0.6334,-0.7091,-0.8412,-0.8983
-0.4606,-0.462,-0.4644,-0.4689,-0.4768,-0.5047,-0.5584,-0.603,-0.7163,-0.9054,-0.9795
-0.4079,-0.4089,-0.4107,-0.4139,-0.42,-0.4455,-0.5195,-0.5906,-0.7826,-1.0365,-1.12
-0.3548,-0.3554,-0.3563,-0.3582,-0.362,-0.3792,-0.4696,-0.606,-0.9221,-1.2195,-1.2941
-0.3008,-0.3014,-0.3024,-0.3043,-0.3082,-0.3306,-0.4907,-0.7108,-1.0478,-1.3093,-1.4217
-0.2468,-0.2474,-0.2484,-0.2504,-0.2546,-0.2893,-0.6284,-0.8846,-1.1614,-1.3423,-1.4171
-0.1928,-0.1934,-0.1945,-0.1966,-0.203,-0.2759,-0.8737,-1.0487,-1.2169,-1.3242,-1.3687
-0.1387,-0.1894,-0.1406,-0.143,-0.1533,-0.4832,-1.039,-1.1212,-1.2072,-1.2673,-1.2906
-0.0848,-0.0856,-0.0869,-0.0911,-0.1095,-0.9132,-1.0749,-1.1097,-1.1539,-1.1842,-1.21
-0.0311,-0.032,-0.0344,-0.0413,-0.1325,-0.9811,-1.0343,-1.0512,-1.0727,-1.1,-1.1
0.0215,0.0198,0.016,0.001,-0.8527,-0.9352,-0.9598,-0.9661,-0.99,-0.99,-0.99
0.0703,0.0699,0.0615,-0.693,-0.8274,-0.8542,-0.88,-0.88,-0.88,-0.88,-0.88
0.1142,0.1089,0.0212,-0.7227,-0.746,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77
0.1413,0.0298,-0.6115,-0.6384,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66
-0.0328,-0.4781,-0.5276,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55
-0.2003,-0.3929,-0.4464,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44
-0.2009,-0.3032,-0.3376,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33
-0.1534,-0.2072,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22
-0.083,-0.1057,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.083,0.1057,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
0.1534,0.2072,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
0.2009,0.3032,0.3376,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
0.2003,0.3929,0.4464,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
0.0328,0.4781,0.5276,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
-0.1413,-0.0298,0.6115,0.6384,0.66,0.66,0.66,0.66,0.66,0.66,0.66
-0.1142,-0.1089,-0.0212,0.7227,0.746,0.77,0.77,0.77,0.77,0.77,0.77
-0.0703,-0.0699,-0.0615,0.693,0.8274,0.8542,0.88,0.88,0.88,0.88,0.88
-0.0215,-0.0198,-0.016,-0.001,0.8527,0.9352,0.9598,0.9661,0.99,0.99,0.99
0.0311,0.032,0.0344,0.0413,0.1325,0.9811,1.0343,1.0512,1.0727,1.1,1.1
0.0848,0.0856,0.0869,0.0911,0.1095,0.9132,1.0749,1.1097,1.1539,1.1842,1.21
0.1387,0.1894,0.1406,0.143,0.1533,0.4832,1.039,1.1212,1.2072,1.2673,1.2906
